id,parents,labels
DESC148632,DESC148615,Atelier de facture
DESC148616,DESC148611,Fabrique
DESC148525,DESC148616,Fonderie
DESC148648,DESC148616,Machine
DESC148617,DESC148611,Salon (marché)
DESC67637,DESC148611,Technologie
DESC148740,DESC67637,Invention (Technologie)
DESC148773,DESC148740,Brevet d'invention
DESC142912,DESC67637,Prototype
DESC148743,DESC67637,Technologie de pointe
DESC139785,DESC148743,Electronique
DESC139794,DESC139785,Audion
DESC139792,DESC139785,Triode
DESC146730,DESC148743,Laser
DESC143136,DESC148743,Numérisation
DESC143135,DESC143136,Scanner
DESC67534,DESC67637,Technologies numériques
DESC68878,DESC67534,Dispositif électro-acoustique
DESC68711,DESC67534,Informatique
DESC67476,DESC68711,Informatisation
DESC1153788,DESC68711,Intelligence artificielle
DESC1032822,DESC68711,Langage informatique
DESC1032824,DESC1032822,HTML5
DESC136967,DESC68711,Logiciel
DESC1032826,DESC136967,Adobe Shockwave
DESC1067506,DESC136967,Jeux vidéo
DESC148751,DESC68711,Ordinateur
DESC1153789,DESC68711,Réalité virtuelle
DESC148753,DESC68711,Télématique
DESC1061032,DESC68711,Web de données
DESC67240,DESC67534,Multimedia
DESC144041,DESC67240,Cederom
DESC68917,DESC67534,Musique informatique
DESC67726,DESC68917,Echantillonneur
DESC1156164,DESC68917,Instruments MIDI
DESC147657,DESC1156164,Instrument MIDI
DESC147722,DESC147657,Violon MIDI
DESC67191,DESC68917,Logiciel de création
DESC68111,DESC68917,Musique assistée par ordinateur
DESC68882,DESC68917,Séquenceur
DESC798868,DESC67534,Robotique
DESC148618,DESC148611,Tréfilage
DESC155964,,Instrument de musique
DESC943524,DESC155964,Autres instruments de musique
DESC144884,DESC155964,Idiophone
DESC145561,DESC144884,Idiophone entrechoqué
DESC1156161,DESC145561,Bâtons entrechoqués
DESC145562,DESC1156161,Bâton entrechoqué
DESC942442,DESC145561,Castagnettes
DESC145563,DESC942442,Castagnettes
DESC942443,DESC145561,Claquettes
DESC145571,DESC942443,Claquettes
DESC138291,DESC942443,Claquoir
DESC145572,DESC942443,Crotale
DESC145564,DESC942443,Fouet
DESC138948,DESC942443,Khartal
DESC949948,DESC942443,Paiban
DESC145573,DESC942443,Pak
DESC941433,DESC942443,Qairaq
DESC145565,DESC942443,Scabellum
DESC145574,DESC942443,Shakubyoshi
DESC145575,DESC942443,Shkashek
DESC145576,DESC942443,Yotsudake
DESC137220,DESC145561,Claves
DESC819262,DESC137220,Knap sepha
DESC942441,DESC145561,Cymbales
DESC145586,DESC942441,Chabara
DESC145587,DESC942441,Chap
DESC145489,DESC942441,Ching
DESC145585,DESC942441,Cymbale
DESC139490,DESC942441,Dobatsu
DESC145588,DESC942441,Kartal
DESC882164,DESC942441,Manjira
DESC949219,DESC942441,Sajat
DESC772647,DESC942441,Sanj
DESC949329,DESC942441,Zang
DESC139506,DESC942441,Zhong
DESC145442,DESC942441,Zil
DESC942446,DESC145561,Grelots
DESC145380,DESC942446,Chapeau chinois
DESC893448,DESC942446,Chimta
DESC145381,DESC942446,Ghungru
DESC145382,DESC942446,Grelot
DESC145383,DESC942446,Nupur
DESC144907,DESC144884,Idiophone frappé
DESC1156154,DESC144907,Bols musicaux
DESC144909,DESC1156154,Bol musical
DESC144911,DESC144907,Ch'uk
DESC942447,DESC144907,Cloches
DESC144963,DESC942447,Agogo
DESC141671,DESC942447,Banka
DESC144964,DESC942447,Bianzhong
DESC144965,DESC942447,Carillon
DESC137218,DESC942447,Cencerro
DESC144912,DESC942447,Cloche
DESC144966,DESC942447,Cloche tubulaire
DESC144967,DESC942447,Clochette
DESC144968,DESC942447,Dotaku
DESC145415,DESC942447,Dril-bu
DESC144969,DESC942447,Ekiro
DESC144970,DESC942447,Ghanta
DESC144971,DESC942447,Hansho
DESC144972,DESC942447,Kin
DESC144973,DESC942447,Lawle
DESC949949,DESC942447,Nzunzun
DESC144974,DESC942447,P'yonjong
DESC145416,DESC942447,Sbub-chal
DESC144976,DESC942447,Sonnaille
DESC144983,DESC942447,Talempong
DESC144975,DESC942447,T'ukchong
DESC1156159,DESC144907,Enclumes
DESC144913,DESC1156159,Enclume
DESC942827,DESC144907,Gongs
DESC144896,DESC942827,Ageng
DESC144893,DESC942827,Bonang barung
DESC144894,DESC942827,Bonang panerus
DESC145490,DESC942827,Dora
DESC139469,DESC942827,Gan dham
DESC139473,DESC942827,Gan tuc
DESC145487,DESC942827,Gong
DESC144898,DESC942827,Jengglong
DESC145491,DESC942827,Kasar
DESC144899,DESC942827,Kempul
DESC137185,DESC942827,Kenong japan
DESC144900,DESC942827,Ketuk
DESC145492,DESC942827,Kkwaenggwari
DESC139509,DESC942827,Luo
DESC145493,DESC942827,Matsumushi
DESC139494,DESC942827,Nyo
DESC145494,DESC942827,Shoko
DESC145495,DESC942827,Soban
DESC145496,DESC942827,Waniguchi
DESC145497,DESC942827,Yunluo
DESC942450,DESC144907,Lithophones
DESC144914,DESC942450,Lithophone
DESC145509,DESC942450,P'yon'gyong
DESC145510,DESC942450,Qing
DESC145511,DESC942450,T'ukkyong
DESC942452,DESC144907,Métallophones
DESC145516,DESC942452,Celesta
DESC1041953,DESC942452,Clavitimbre
DESC907520,DESC942452,Gender
DESC145517,DESC942452,Glockenspiel
DESC145518,DESC942452,Kane
DESC819265,DESC942452,Khong mon klang
DESC819266,DESC942452,Khong mon lek
DESC819268,DESC942452,Khong mon yai
DESC949953,DESC942452,Kyi-waing
DESC144916,DESC942452,Métallophone
DESC145519,DESC942452,Panghyang
DESC144901,DESC942452,Saron barung
DESC144902,DESC942452,Saron demung
DESC144903,DESC942452,Saron panerus
DESC907521,DESC942452,Slentem
DESC144904,DESC942452,Slento
DESC144920,DESC942452,Tambour métallique
DESC882201,DESC942452,Thali
DESC145521,DESC942452,Tubaphone
DESC145523,DESC942452,Vibraphone
DESC1156186,DESC942452,Vibraphones
DESC145523,DESC1156186,Vibraphone
DESC949184,DESC942452,Woodblock
DESC1156190,DESC144907,Plaques sonores
DESC949954,DESC1156190,Plaque sonore
DESC144918,DESC144907,Semantron
DESC144261,DESC144907,Shantu
DESC144919,DESC144907,Tambour de bronze
DESC144920,DESC144907,Tambour métallique
DESC1156194,DESC144907,Tambours à fente
DESC146900,DESC1156194,Tambour à fente
DESC146901,DESC146900,Ban
DESC144910,DESC146900,Cajon
DESC139405,DESC146900,Kyondo
DESC881667,DESC146900,Mati gu
DESC146902,DESC146900,Mokugyo
DESC146505,DESC146900,Mokusho
DESC139402,DESC146900,Nkumvi
DESC920537,DESC146900,Temple block
DESC142172,DESC146900,Tuntui
DESC146903,DESC146900,Txalaparta
DESC145522,DESC146900,Yondo
DESC797315,DESC144907,Tavoletta
DESC1156195,DESC144907,Triangles
DESC144921,DESC1156195,Triangle
DESC1156187,DESC144907,Vases à percussions
DESC144922,DESC1156187,Vase à percussion
DESC147114,DESC144922,Ghata
DESC949184,DESC144907,Woodblock
DESC942759,DESC144907,Xylophones
DESC145538,DESC942759,Balafon
DESC881659,DESC942759,Balo
DESC949950,DESC942759,Calon
DESC145539,DESC942759,Claquebois
DESC144895,DESC942759,Gambang
DESC1142214,DESC942759,Gamolan
DESC145540,DESC942759,Gyilli
DESC145542,DESC942759,Kilangay
DESC139452,DESC942759,Madimba
DESC144915,DESC942759,Marimba
DESC145544,DESC942759,Mbila
DESC145545,DESC942759,Mendzan
DESC145546,DESC942759,Mokkin
DESC139467,DESC942759,Ranat
DESC145547,DESC942759,Valimba
DESC145536,DESC942759,Xylophone
DESC137060,DESC942759,Zanga
DESC145449,DESC144884,Idiophone frotté
DESC1156154,DESC145449,Bols musicaux
DESC144909,DESC1156154,Bol musical
DESC144911,DESC145449,Ch'uk
DESC145450,DESC145449,Cristal Baschet
DESC141238,DESC145449,Glace-chord
DESC1156163,DESC145449,Harmonicas de verre
DESC145451,DESC1156163,Harmonica de verre
DESC1144427,DESC145449,Machine à vent
DESC145453,DESC145449,Mattauphone
DESC1156191,DESC145449,Scies musicales
DESC145454,DESC1156191,Scie musicale
DESC1156193,DESC145449,Structures sonores
DESC145455,DESC1156193,Structure sonore
DESC1156181,DESC145449,Violons de fer
DESC145456,DESC1156181,Violon de fer
DESC144886,DESC144884,Idiophone pilonnant
DESC144887,DESC144884,Idiophone pincé
DESC942807,DESC144887,Guimbardes
DESC145443,DESC942807,Genggong
DESC145438,DESC942807,Guimbarde
DESC949220,DESC942807,Karinding
DESC145444,DESC942807,Murcang
DESC942802,DESC144887,Lamellaphones
DESC139412,DESC942802,Dikembe
DESC139420,DESC942802,Kadimba
DESC145439,DESC942802,Kalimba
DESC138631,DESC942802,Kankobela
DESC139415,DESC942802,Kisaanj
DESC139419,DESC942802,Kyanya
DESC145437,DESC942802,Lamellaphone
DESC139445,DESC942802,Likembe
DESC140350,DESC942802,Marimbula
DESC144266,DESC942802,Mbira
DESC143886,DESC942802,Sanza
DESC143885,DESC942802,Tyitanzi
DESC145422,DESC144884,Idiophone râclé
DESC942763,DESC145422,Crécelles
DESC145423,DESC942763,Crécelle
DESC942764,DESC145422,Râcloirs
DESC139423,DESC942764,Dikwakasa
DESC139352,DESC942764,Guiro
DESC145429,DESC942764,Pandola
DESC942767,DESC942764,Râcloir
DESC145425,DESC942764,Washboard
DESC145374,DESC144884,Idiophone secoué
DESC942447,DESC145374,Cloches
DESC144963,DESC942447,Agogo
DESC141671,DESC942447,Banka
DESC144964,DESC942447,Bianzhong
DESC144965,DESC942447,Carillon
DESC137218,DESC942447,Cencerro
DESC144912,DESC942447,Cloche
DESC144966,DESC942447,Cloche tubulaire
DESC144967,DESC942447,Clochette
DESC144968,DESC942447,Dotaku
DESC145415,DESC942447,Dril-bu
DESC144969,DESC942447,Ekiro
DESC144970,DESC942447,Ghanta
DESC144971,DESC942447,Hansho
DESC144972,DESC942447,Kin
DESC144973,DESC942447,Lawle
DESC949949,DESC942447,Nzunzun
DESC144974,DESC942447,P'yonjong
DESC145416,DESC942447,Sbub-chal
DESC144976,DESC942447,Sonnaille
DESC144983,DESC942447,Talempong
DESC144975,DESC942447,T'ukchong
DESC942446,DESC145374,Grelots
DESC145380,DESC942446,Chapeau chinois
DESC893448,DESC942446,Chimta
DESC145381,DESC942446,Ghungru
DESC145382,DESC942446,Grelot
DESC145383,DESC942446,Nupur
DESC942448,DESC145374,Hochets
DESC145375,DESC942448,Angklung
DESC145405,DESC942448,Hochet
DESC141745,DESC942448,Kauaha
DESC145376,DESC942448,Kayambi
DESC145377,DESC942448,Maracas
DESC141673,DESC942448,Maruga
DESC139427,DESC942448,Muswai
DESC145406,DESC942448,Sekere
DESC145407,DESC942448,Sistre
DESC949212,DESC942448,Sonaja
DESC148274,DESC155964,Instrument à clavier
DESC942429,DESC148274,Autres instruments à clavier
DESC142207,DESC942429,Archiquier
DESC144151,DESC942429,Lyricorde
DESC906676,DESC942429,Violicembalo
DESC144143,DESC148274,Clavecin à archet
DESC148275,DESC148274,Clavecin numérique
DESC144231,DESC148274,Clavecins
DESC144236,DESC144231,Arpicordo
DESC144246,DESC144231,Clavecin
DESC144143,DESC144231,Clavecin à archet
DESC144051,DESC144231,Clavecin à maillets
DESC144248,DESC144231,Clavecin brisé
DESC144250,DESC144231,Clavecin électrique
DESC146736,DESC144231,Clavecin mécanique
DESC144251,DESC144231,Clavecin oculaire
DESC144237,DESC144231,Clavicytherium
DESC139387,DESC144231,Claviorgue
DESC144238,DESC144231,Epinette
DESC144239,DESC144231,Virginale
DESC942417,DESC148274,Clavicordes
DESC828736,DESC942417,Cembal d'amour
DESC144053,DESC942417,Clavicorde
DESC942140,DESC148274,Harmoniums
DESC1066961,DESC942140,Aéréphone
DESC772651,DESC942140,Harmonicorde
DESC146500,DESC942140,Harmonium
DESC146502,DESC942140,Poikilorgue
DESC146239,DESC942140,Régale
DESC147656,DESC148274,Héliophon
DESC147305,DESC148274,Ondes Martenot
DESC147684,DESC147305,Combiné radio pour ondes Martenot
DESC147685,DESC147305,Diffuseur pour ondes Martenot
DESC147686,DESC147305,Palme pour ondes Martenot
DESC1156188,DESC148274,Ondiolines
DESC147306,DESC1156188,Ondioline
DESC148276,DESC148274,Orgue numérique
DESC943406,DESC148274,Orgues
DESC146184,DESC943406,Orgue
DESC146234,DESC943406,Orgue de chambre
DESC146235,DESC943406,Orgue hydraulique
DESC146236,DESC943406,Orgue portatif
DESC146237,DESC943406,Orgue positif
DESC146238,DESC943406,Pyrophone
DESC144054,DESC148274,Pianoharpe
DESC144103,DESC144054,Clavi-harp
DESC144102,DESC144054,Euphonicon
DESC144050,DESC148274,Pianos
DESC137377,DESC144050,Luthéal
DESC144081,DESC144050,Melopiano
DESC822323,DESC144050,Neo-Bechstein-Flügel
DESC144082,DESC144050,Orphica
DESC1076685,DESC144050,Pantalon
DESC144083,DESC144050,Pianino
DESC144079,DESC144050,Piano
DESC144096,DESC144079,Piano pyramidal
DESC144097,DESC144079,Piano table
DESC144054,DESC144079,Pianoharpe
DESC144103,DESC144054,Clavi-harp
DESC144102,DESC144054,Euphonicon
DESC68226,DESC144079,Piano-répertoire avec niveau
DESC144084,DESC144050,Piano à pédalier
DESC144085,DESC144050,Piano à queue
DESC144086,DESC144050,Piano à tangentes
DESC144087,DESC144050,Piano automatique
DESC144088,DESC144050,Piano carré
DESC144089,DESC144050,Piano console
DESC144090,DESC144050,Piano droit
DESC147307,DESC144050,Piano électrique
DESC144091,DESC144050,Piano éolien
DESC144092,DESC144050,Piano girafe
DESC146740,DESC144050,Piano mécanique
DESC144095,DESC144050,Piano microtonal
DESC148277,DESC144050,Piano numérique
DESC140421,DESC144050,Piano organisé
DESC137373,DESC144050,Piano préparé
DESC148022,DESC144050,Piano reproducteur
DESC148023,DESC144050,Pianola
DESC147663,DESC148274,Solovox
DESC943404,DESC148274,Synthétiseurs
DESC147707,DESC943404,Boîte à rythmes
DESC147708,DESC943404,Buchla
DESC67261,DESC943404,Clavier électronique
DESC147710,DESC943404,Instrument numérique
DESC148275,DESC147710,Clavecin numérique
DESC148276,DESC147710,Orgue numérique
DESC148277,DESC147710,Piano numérique
DESC146240,DESC943404,Orgue électronique
DESC822324,DESC146240,Lichtton-orgel
DESC147711,DESC943404,Synclavier
DESC147665,DESC943404,Synthétiseur
DESC1156186,DESC148274,Vibraphones
DESC145523,DESC1156186,Vibraphone
DESC144036,DESC155964,Instrument à cordes
DESC942434,DESC144036,Autres instruments à cordes
DESC144145,DESC942434,Fonic
DESC144274,DESC144036,Cithares
DESC154923,DESC144274,Cithare en radeau
DESC139515,DESC154923,Yomkwo
DESC917197,DESC144274,Cithare sur bâton
DESC145890,DESC917197,Ekatantri vina
DESC146199,DESC917197,Mvet
DESC154917,DESC144274,Cithare sur caisse
DESC151274,DESC154917,Chang
DESC1033563,DESC154917,Gusli
DESC139437,DESC154917,Ikidi
DESC151269,DESC154917,Kacapi
DESC154838,DESC154917,Kesle
DESC1140930,DESC154917,Langspil
DESC154840,DESC154917,Qanun
DESC154843,DESC154917,Takhe
DESC154844,DESC154917,Tuntun
DESC151265,DESC154917,Yanggum
DESC151688,DESC154917,Yangqin
DESC144291,DESC144274,Cithare sur cuvette
DESC153435,DESC144291,Inanga
DESC154744,DESC144274,Cithare sur table
DESC144289,DESC154744,Autoharpe
DESC147960,DESC154744,Bangwe
DESC143631,DESC154744,Broanca
DESC144290,DESC154744,Bûche des Flandres
DESC144140,DESC154744,Bumbass
DESC144141,DESC154744,Celestina
DESC943445,DESC154744,Cithare
DESC144125,DESC154744,Cymbalum
DESC151726,DESC154744,Dan tranh
DESC144109,DESC154744,Dulcimer
DESC1076685,DESC144109,Pantalon
DESC154745,DESC154744,Dunde
DESC144294,DESC154744,Epinette des Vosges
DESC144040,DESC154744,Harpe éolienne
DESC144295,DESC154744,Hommel
DESC138910,DESC154744,Kayagum
DESC151248,DESC154744,Komun'go
DESC145940,DESC154744,Koto
DESC154746,DESC154744,Mi-gyaung
DESC144296,DESC154744,Psaltérion
DESC145946,DESC144296,Armandine
DESC145916,DESC144296,Arpanetta
DESC145947,DESC144296,Bandura
DESC145948,DESC144296,Kantele
DESC141086,DESC154744,Qin
DESC144126,DESC154744,Santur
DESC151479,DESC154744,Shichigen-kin
DESC152729,DESC154744,Surmandal
DESC144110,DESC154744,Tambourin à cordes
DESC882193,DESC154744,Tonkori
DESC144111,DESC154744,Tympanon
DESC146417,DESC154744,Wagon
DESC151244,DESC154744,Zheng
DESC144293,DESC144274,Cithare tubulaire
DESC154835,DESC144293,Bin
DESC949947,DESC144293,Celempung
DESC948510,DESC144293,Kairata vina
DESC151729,DESC144293,Kinnari vina
DESC145960,DESC144293,Valiha
DESC145965,DESC144293,Vina
DESC144349,DESC145965,Gottuvadyam
DESC144037,DESC144036,Instrument à cordes frappées
DESC942417,DESC144037,Clavicordes
DESC828736,DESC942417,Cembal d'amour
DESC144053,DESC942417,Clavicorde
DESC1039466,DESC144037,Gralsglocken
DESC144050,DESC144037,Pianos
DESC137377,DESC144050,Luthéal
DESC144081,DESC144050,Melopiano
DESC822323,DESC144050,Neo-Bechstein-Flügel
DESC144082,DESC144050,Orphica
DESC1076685,DESC144050,Pantalon
DESC144083,DESC144050,Pianino
DESC144079,DESC144050,Piano
DESC144096,DESC144079,Piano pyramidal
DESC144097,DESC144079,Piano table
DESC144054,DESC144079,Pianoharpe
DESC144103,DESC144054,Clavi-harp
DESC144102,DESC144054,Euphonicon
DESC68226,DESC144079,Piano-répertoire avec niveau
DESC144084,DESC144050,Piano à pédalier
DESC144085,DESC144050,Piano à queue
DESC144086,DESC144050,Piano à tangentes
DESC144087,DESC144050,Piano automatique
DESC144088,DESC144050,Piano carré
DESC144089,DESC144050,Piano console
DESC144090,DESC144050,Piano droit
DESC147307,DESC144050,Piano électrique
DESC144091,DESC144050,Piano éolien
DESC144092,DESC144050,Piano girafe
DESC146740,DESC144050,Piano mécanique
DESC144095,DESC144050,Piano microtonal
DESC148277,DESC144050,Piano numérique
DESC140421,DESC144050,Piano organisé
DESC137373,DESC144050,Piano préparé
DESC148022,DESC144050,Piano reproducteur
DESC148023,DESC144050,Pianola
DESC144038,DESC144036,Instrument à cordes frottées
DESC144137,DESC144038,Instrument à archet
DESC942363,DESC144137,Altos
DESC144222,DESC942363,Alto
DESC144993,DESC942363,Ténor (violon)
DESC915726,DESC942363,Violaline
DESC942383,DESC144137,Contrebasses
DESC145762,DESC942383,Contrebasse
DESC144991,DESC942383,Octobasse
DESC942374,DESC144137,Monocordes
DESC144073,DESC942374,Ektara
DESC938290,DESC942374,Gopiyantra
DESC811072,DESC942374,Isigankuri
DESC144072,DESC942374,Monocorde
DESC144152,DESC942374,Trompette marine
DESC942400,DESC144137,Vièles
DESC811806,DESC942400,Banam
DESC144139,DESC942400,Basetlya
DESC144179,DESC942400,Cikara
DESC138935,DESC942400,Dan Co
DESC138939,DESC942400,Dan Gao
DESC1030706,DESC942400,Dàn nhi
DESC144181,DESC942400,Dilruba
DESC144182,DESC942400,Dra
DESC144183,DESC942400,Erhu
DESC138983,DESC942400,Erxian
DESC144184,DESC942400,Esraj
DESC144185,DESC942400,Gadulka
DESC1032139,DESC942400,Ghugha
DESC144146,DESC942400,Gigue
DESC949222,DESC942400,Goge
DESC1082806,DESC942400,Gudok
DESC144188,DESC942400,Gusle
DESC886538,DESC942400,Haegum
DESC136921,DESC942400,Hardingfele
DESC144147,DESC942400,Huqin
DESC138998,DESC942400,Imzad
DESC144189,DESC942400,Jinghu
DESC138302,DESC942400,Kamaica
DESC143146,DESC942400,Kementses
DESC1030703,DESC942400,Ketjapi
DESC144191,DESC942400,Kiiki
